question,model_answer,context
"When cubing a specific fruit or vegetable, what other cutting task - if any - should be executed before?",Peeling.,"['When I eat a piece of fruit I remove the pith right away and cut in into strips.\nThen it goes into the freezer until I get enough to make a batch.\n2.\nThe peel is easiest to scrape when it is in larger sections.\nI always cut my fruit instead of peeling by hand.\nOranges get cut into 4 sections and grapefruit in half to eat, and then into fourths to remove the pith.\nThe peel will lay flatter on the cutting board and be easier to manage at this size.\n3.', 'I prefer to cut up veggies and fruits before adding to the blender.\nBlend and enjoy!', 'Let cool for 10 minutes before cutting; top with lettuce and tomato.']"
"When cubing a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['Makes several dozen depending on the size they are cut into.', 'Cut into slices.\nDepending on how thick your slices are you can make up to around 24 slices.', 'Since this is an assortment of fruit served in a broth, count on any single piece of fruit yielding 4 portions.\nTwo peaches, for example, would be more than sufficient.\nTake your time to clean and slice the fruit as neatly as possible.\nThis is a recipe where presentation counts.\nThe fruits can be cut ahead of time.\nSprinkle with lemon juice and cover with plastic wrap and refrigerate until ready.']"
"When cubing a specific fruit or vegetable, what is form of the input to perform the action on?",Cubes,"['Arrange cut-up fruit over filling.\nCombine preserves and water; brush over fruit.', 'Arrange cut-up fruit over filling.\nCombine preserves and water; brush over fruit.', 'Cut up fruit into cubes.\nPut fruit into a bowl\nMix up fruit\nEnjoy!\n!']"
"When cubing a specific fruit or vegetable, what is form and amount of the resulting pieces?","When cubing a specific fruit or vegetable, the form of the resulting pieces is uniform cubes, and the amount is typically 4 portions per single piece of fruit, with each piece cut into smaller, equal-sized cubes.","['Top each piece with a few slices of fruit.', 'Since this is an assortment of fruit served in a broth, count on any single piece of fruit yielding 4 portions.\nTwo peaches, for example, would be more than sufficient.\nTake your time to clean and slice the fruit as neatly as possible.\nThis is a recipe where presentation counts.\nThe fruits can be cut ahead of time.\nSprinkle with lemon juice and cover with plastic wrap and refrigerate until ready.', 'If you wrap the pieces up and store them with the firm side down, the texture will gradually even out.\nNote: Of course, you can flip them over, peel off the paper and dry the other side too.\nYou can dry the fruit even further to turn it into a moist dried-fruit type dessert.\nNote: The step-by-step photos show 3.5 kg worth of fruit pulp.\nI had 7 kg of fruit pulp in the Step 1 photo, so that may give you an idea of the total weight.\nSlice thinly and serve with fresh (un-aged) cheese or on bread.']"
"When chopping a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",In the middle.,"['Top with the remaining chives and tomatoes, if desired.\nLet stand 5-10 minutes before cutting.', 'Pile sliced fruit in the center and serve.', 'or until knife inserted in centre comes out clean.\nLet stand 10 min.\nbefore cutting to serve.']"
"When chopping a specific fruit or vegetable, what other cutting task - if any - should be executed before?",Peel.,"['peel core chop apples.\npeel and pit and chop peaches.\npeel 2 very large tomatoes chop.\nseed oranges put through chopper.\ncombine fruit and measure\nfor every cup of fruit use 3/4 cup sugar.\nset aside sugar.\ncook fruit bring to a full boil reduce heat and cook for 11 minutes.\nadd sugar stir well.\ncook until thixck about 45 minutes stir often ladle into 1/2 pint jars.', 'You can chop your vegetables early (except the bananas).\nMix dressing and pour over the vegetables just before serving.', ""Vegetables -- First.\nI just used my mini food processor to fine chop the vegetables - saves tons of time, but you can chop them by hand if you want.\nIn a small saucepan melt the butter and saute the onion, celery, carrot and garlic on medium heat.\nDon't cook them too fast, you want them to sweat slowly for about 5 minutes until they are tender.""]"
"When chopping a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['Can cut recipe in half for 2 or possibly 3.\nGreat with a spinach salad!', 'peel core chop apples.\npeel and pit and chop peaches.\npeel 2 very large tomatoes chop.\nseed oranges put through chopper.\ncombine fruit and measure\nfor every cup of fruit use 3/4 cup sugar.\nset aside sugar.\ncook fruit bring to a full boil reduce heat and cook for 11 minutes.\nadd sugar stir well.\ncook until thixck about 45 minutes stir often ladle into 1/2 pint jars.', 'COMMENTS: Choose from the following: Banana: Peel and pure=82 4 to 5= medium bananas for 2 c. total.\nCarrot: Grate 1 or possibly more medium carrots for 2 c. total.\nZucchini: Shred 3 medium zucchinis for 2 c. total.\nOrange: Grate one Tbsp.\norange rind.\nPeel seed and chop 4 medium oranges for 2 c. total.\nApples: Peel, core and shred four medium apples.\nTo two c. shredded apple, add in one tsp.\nlemon juice.\nTomato: Peel three to four medium tomatoes.\nCut in halves and squeeze out seeds.']"
"When chopping a specific fruit or vegetable, what is form of the input to perform the action on?","Chunks or whole items (e.g. carrots, mushrooms)","['CHOPPING:.\nIN A FOOD PROCESSOR: Process 1 cup of 1-inch chunks at a time.\nPulse until vegetables are desired size.\nBY HAND: Use a sharp chef\'s knife with a 6"" or 8"" blade and a sturdy wood or plastic cutting board.\nCarrots: Peel or scrub; cut in half crosswise, then lengthwise in thin horizontal slices.\nStack a few slices and cut lengthwise again into 1/4-inch sticks.\nGather several sticks.\nHold firmly and cut crosswise.\nMushrooms: Rinse very quickly in colander under cold water; drain.', ""In a food processor--'chop' cabbage, carrots, peppers and onion.\nChop them separately, NOT together.\nOnce chopped mix together.\nAdd remaining ingredients and mix well.\nBest made a day in advance of serving for flavors can meld together and juice to form."", 'Process all ingredients in the food processor fitted with a steel blade until vegetables are finely chopped.\nSeason with salt and pepper; chill until ready to use.']"
"When chopping a specific fruit or vegetable, what is form and amount of the resulting pieces?","The form and amount of the resulting pieces vary depending on the fruit or vegetable being chopped. However, common forms include:  - Chunks (e.g., 1-inch chunks of vegetables) - Thin horizontal slices (e.g., carrots) - 1/4-inch sticks (e.g., carrots) - Grated (e.g., carrots, zucchini, orange rind, apples) - Shredded (e.g., zucchini, apples) - Pureed (e.g., bananas) - Halves (e.g., tomatoes)  The amount of resulting pieces can be: - 2 pieces per bowl (for certain vegetables) - 1 cup of chopped vegetables at a time (in a food processor) - 2 cups total (for various fruits and vegetables, e.g., bananas, carrots, zucchini, oranges, apples)","['chopped in the same fashion as the other veggies, chunky and equally, so as to allow 2 pieces per bowl.\nI am personally not a big potato eater and prefer my plantains in the form of tostones or as a desert.', 'CHOPPING:.\nIN A FOOD PROCESSOR: Process 1 cup of 1-inch chunks at a time.\nPulse until vegetables are desired size.\nBY HAND: Use a sharp chef\'s knife with a 6"" or 8"" blade and a sturdy wood or plastic cutting board.\nCarrots: Peel or scrub; cut in half crosswise, then lengthwise in thin horizontal slices.\nStack a few slices and cut lengthwise again into 1/4-inch sticks.\nGather several sticks.\nHold firmly and cut crosswise.\nMushrooms: Rinse very quickly in colander under cold water; drain.', 'COMMENTS: Choose from the following: Banana: Peel and pure=82 4 to 5= medium bananas for 2 c. total.\nCarrot: Grate 1 or possibly more medium carrots for 2 c. total.\nZucchini: Shred 3 medium zucchinis for 2 c. total.\nOrange: Grate one Tbsp.\norange rind.\nPeel seed and chop 4 medium oranges for 2 c. total.\nApples: Peel, core and shred four medium apples.\nTo two c. shredded apple, add in one tsp.\nlemon juice.\nTomato: Peel three to four medium tomatoes.\nCut in halves and squeeze out seeds.']"
"When dividing a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?","At the end or side, about 1 inch from the bottom.","['Pile sliced fruit in the center and serve.', 'Top with the remaining chives and tomatoes, if desired.\nLet stand 5-10 minutes before cutting.', 'Cut in a circle around the edge just inside the skin.\nYou\'ve now created a long cylinder of pineapple flesh which\'s connected to the shell only at the bottom.\nTo separate the bottom of this fruit cylinder, insert the knife into the side of the pineapple, about 1 inch from the bottom.\nWithout enlarging the hole which is the knife\'s entry point into the fruit, fan the blade back and forth, cutting through the inside fruit cylinder in a large ""V"".\nRepeat this procedure on the opposite side.']"
"When dividing a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['Cut into slices.\nDepending on how thick your slices are you can make up to around 24 slices.', 'COMMENTS: Choose from the following: Banana: Peel and pure=82 4 to 5= medium bananas for 2 c. total.\nCarrot: Grate 1 or possibly more medium carrots for 2 c. total.\nZucchini: Shred 3 medium zucchinis for 2 c. total.\nOrange: Grate one Tbsp.\norange rind.\nPeel seed and chop 4 medium oranges for 2 c. total.\nApples: Peel, core and shred four medium apples.\nTo two c. shredded apple, add in one tsp.\nlemon juice.\nTomato: Peel three to four medium tomatoes.\nCut in halves and squeeze out seeds.', 'Can cut recipe in half for 2 or possibly 3.\nGreat with a spinach salad!']"
"When dividing a specific fruit or vegetable, what is form of the input to perform the action on?",Whole,"['Cut vegetables\nMix all together and cook until desired vegetables consistence', 'Serve, passing remaining fruit separately.', 'Serve, passing remaining fruit separately.']"
"When dividing a specific fruit or vegetable, what is form and amount of the resulting pieces?","The form and amount of the resulting pieces vary by fruit or vegetable, but common forms include slices, halves, shreds, and grated pieces, with amounts often around 2 cups total.","['Top each piece with a few slices of fruit.', 'Since this is an assortment of fruit served in a broth, count on any single piece of fruit yielding 4 portions.\nTwo peaches, for example, would be more than sufficient.\nTake your time to clean and slice the fruit as neatly as possible.\nThis is a recipe where presentation counts.\nThe fruits can be cut ahead of time.\nSprinkle with lemon juice and cover with plastic wrap and refrigerate until ready.', 'COMMENTS: Choose from the following: Banana: Peel and pure=82 4 to 5= medium bananas for 2 c. total.\nCarrot: Grate 1 or possibly more medium carrots for 2 c. total.\nZucchini: Shred 3 medium zucchinis for 2 c. total.\nOrange: Grate one Tbsp.\norange rind.\nPeel seed and chop 4 medium oranges for 2 c. total.\nApples: Peel, core and shred four medium apples.\nTo two c. shredded apple, add in one tsp.\nlemon juice.\nTomato: Peel three to four medium tomatoes.\nCut in halves and squeeze out seeds.']"
