question,model_answer,context
"What is the edibility of a strawberry's Stem - can it be eaten, should it be avoided or must it be avoided?",The context doesn't mention the edibility of strawberry stems.,"['Let sit for at least 1 minute.\nPour the water into a saucepan and whisk in the agar.\nAdd 1/2 cup of the strawberry puree and bring to a boil over medium-high heat.\nAdd the puree with the gelatin and whisk for at least 1 minute to dissolve the gelatin.\nRemove the pan from the heat and add the remaining 1 cup puree, the sugar, the Triple Sec, and the diced strawberries.\nTaste for sugar and stir in more if needed.\nSkim any froth.', '1.\nIn a small bowl, stir together sugar and instant pectin with a fork until well combined.\n2.\nRinse the strawberries well and remove the leafy green hulls.\n3.\nCrush the strawberries in a large bowl with a potato masher, or pulse 5-6 times in the bowl of a food processor until you can measure 4 cups of crushed fruit.\n4.\nPlace the crushed strawberries in a large bowl and pour the sugar mixture over top.\n5.', 'Pour the hot strawberry liquid over the gelatine.\nStir it well to ensure that the gelatine is completely dissolved.\nCool the juice mixture for about 20 minutes in the fridge until it is room temperature, or slightly chilled.\nBeat the cream until it is stiff, then fold the strawberry mixture into the cream.\nPick out the four best looking strawberries from the remaining ones.']"
"When cutting a strawberry, what tool should be used?",A knife.,"['1.\nIn a small bowl, stir together sugar and instant pectin with a fork until well combined.\n2.\nRinse the strawberries well and remove the leafy green hulls.\n3.\nCrush the strawberries in a large bowl with a potato masher, or pulse 5-6 times in the bowl of a food processor until you can measure 4 cups of crushed fruit.\n4.\nPlace the crushed strawberries in a large bowl and pour the sugar mixture over top.\n5.', 'Reserve 4 of the best strawberries for garnish and roughly chop remaining berries.\nSet them in a\nnonreactive saucepan, and add sugar and water.\nCover and bring to a simmer.\nWhen the strawberries begin to release their juices, add the red wine dissolved with cornstarch and simmer for 10 minutes in all.\nPuree the berries through a food mill or processor and chill for dessert.\nBefore serving, taste; add more wine and sugar if necessary.\nSlice the reserved berries into fan like shapes.', 'Cut about 1/3 of the strawberries in half.\nIn a saucepan over medium high heat, combine strawberries, sugar and vanilla.\nCook, stirring occasionally, until sauce thickens, about 5 minutes.\nRemove from heat.\nIn a blender, puree about 1/3 of sauce, then mix back into remainder.\nStore in refrigerator.']"
Is a Core an anatomical part of a squash?,Yes.,"['Use a large spoon to scoop the stringy pulp from the squash, and place in a medium bowl.\nToss with sauteed vegetables, feta, olives, and basil.\nServe warm.', 'Preheat oven to 400 degrees.\nSplit the squash in half lengthwise and remove the seeds.\nScore the flesh of the squash, making 1/2-inch deep cuts through it one way and then the other in a checkerboard pattern.\nArrange the squash halves cut side up on a cookie sheet and place them in the oven for about 60 minutes, until the flesh is tender when pierced with a fork.\nMeanwhile, heat 4 tablespoons of the canola oil in a large skillet.', 'Trim and discard the ends of the celery and cut into 1/2-inch slices.\nPeel and coarsely chop the onion, carrot, and potatoes.\nCut the squash in half across the neck and then put the halves cut side down on the cutting board and cut each half in half.\nScoop out the seeds and strings with a spoon.\nPeel the squash with a vegetable peeler or knife and cut into 3/4-inch chunks.\nPlace the celery, onion, carrot, potatoes, squash, water, and bouillon cubes in a large pot and bring to a boil.']"
Is a Shell an anatomical part of a squash?,No.,"['Use a large spoon to scoop the stringy pulp from the squash, and place in a medium bowl.\nToss with sauteed vegetables, feta, olives, and basil.\nServe warm.', 'A side dish of sliced and steamed summer squash would be a nice accompaniment.', 'Preheat oven to 400 degrees.\nSplit the squash in half lengthwise and remove the seeds.\nScore the flesh of the squash, making 1/2-inch deep cuts through it one way and then the other in a checkerboard pattern.\nArrange the squash halves cut side up on a cookie sheet and place them in the oven for about 60 minutes, until the flesh is tender when pierced with a fork.\nMeanwhile, heat 4 tablespoons of the canola oil in a large skillet.']"
Is a Peel an anatomical part of a squash?,Yes.,"['Use a large spoon to scoop the stringy pulp from the squash, and place in a medium bowl.\nToss with sauteed vegetables, feta, olives, and basil.\nServe warm.', 'Preheat oven to 400 degrees.\nSplit the squash in half lengthwise and remove the seeds.\nScore the flesh of the squash, making 1/2-inch deep cuts through it one way and then the other in a checkerboard pattern.\nArrange the squash halves cut side up on a cookie sheet and place them in the oven for about 60 minutes, until the flesh is tender when pierced with a fork.\nMeanwhile, heat 4 tablespoons of the canola oil in a large skillet.', '1.\nPeel butternut squash.\nCut squash in half.\nScoop out seeds and membranes.\nCut into 1-inch cubes.\n2.\nPeel potatoes, carrots and onion.\nCut potatoes into 1-inch cubes, carrots into thin slices and dice the onion.\n3.\nMelt butter in a stock pot.\nAdd a splash of olive oil to prevent the butter from burning.\nAdd onion and saute just until translucent, about 5 minutes.\n4.\nAdd squash, potatoes and carrots and simmer approximately 5 minutes, stirring occasionally.\n5.\nIncorporate broth into pot.']"
"What is the edibility of a squash's Peel - can it be eaten, should it be avoided or must it be avoided?","It depends on the squash variety and personal preference. Some squash peels are edible, while others are tough and bitter.","['Use a large spoon to scoop the stringy pulp from the squash, and place in a medium bowl.\nToss with sauteed vegetables, feta, olives, and basil.\nServe warm.', 'Preheat oven to 400 degrees.\nSplit the squash in half lengthwise and remove the seeds.\nScore the flesh of the squash, making 1/2-inch deep cuts through it one way and then the other in a checkerboard pattern.\nArrange the squash halves cut side up on a cookie sheet and place them in the oven for about 60 minutes, until the flesh is tender when pierced with a fork.\nMeanwhile, heat 4 tablespoons of the canola oil in a large skillet.', 'Heat oven to 350 degrees F.\nPeel squash.\nCut lengthwise in half; discard seeds.\nCut each half crosswise into thin slices; place in large saucepan.\nAdd enough water to cover squash.\nBring to boil on high heat; simmer on medium-low heat 8 to 10 min.\nor until squash is tender.\nMeanwhile, melt butter in skillet on medium heat.\nAdd onions; cook and stir 5 min.\nor until crisp-tender.\nStir in flour and pepper; cook and stir 1 min.\nGradually stir in broth; cook and stir 2 to 3 min.']"
Is a Stem an anatomical part of a squash?,Yes.,"['Use a large spoon to scoop the stringy pulp from the squash, and place in a medium bowl.\nToss with sauteed vegetables, feta, olives, and basil.\nServe warm.', 'A side dish of sliced and steamed summer squash would be a nice accompaniment.', 'Preheat oven to 400 degrees.\nSplit the squash in half lengthwise and remove the seeds.\nScore the flesh of the squash, making 1/2-inch deep cuts through it one way and then the other in a checkerboard pattern.\nArrange the squash halves cut side up on a cookie sheet and place them in the oven for about 60 minutes, until the flesh is tender when pierced with a fork.\nMeanwhile, heat 4 tablespoons of the canola oil in a large skillet.']"
"When cutting a squash, what tool should be used?",A sharp knife.,"[""Preheat oven to 425\nPlace squash on cutting board.\nCut ends off both sides\nCut squash lengthwise down the center.\nVery carefully!\nIt's hard to cut\nScrape out insides like carving a pumpkin.\nPlace squash halves face up in 9x12 roasting pan (deeper than a cookie sheet).\nAdd 1 tbsp of olive oil and a pinch of salt and pepper to each half.\nThen rub the oil all over the inside and outside of the squash."", 'Use a large spoon to scoop the stringy pulp from the squash, and place in a medium bowl.\nToss with sauteed vegetables, feta, olives, and basil.\nServe warm.', 'Preheat oven to 400 degrees.\nSplit the squash in half lengthwise and remove the seeds.\nScore the flesh of the squash, making 1/2-inch deep cuts through it one way and then the other in a checkerboard pattern.\nArrange the squash halves cut side up on a cookie sheet and place them in the oven for about 60 minutes, until the flesh is tender when pierced with a fork.\nMeanwhile, heat 4 tablespoons of the canola oil in a large skillet.']"
"When peeling a squash, what tool should be used?",Peeler,"[""Preheat oven to 425\nPlace squash on cutting board.\nCut ends off both sides\nCut squash lengthwise down the center.\nVery carefully!\nIt's hard to cut\nScrape out insides like carving a pumpkin.\nPlace squash halves face up in 9x12 roasting pan (deeper than a cookie sheet).\nAdd 1 tbsp of olive oil and a pinch of salt and pepper to each half.\nThen rub the oil all over the inside and outside of the squash."", '1.\nPeel butternut squash.\nCut squash in half.\nScoop out seeds and membranes.\nCut into 1-inch cubes.\n2.\nPeel potatoes, carrots and onion.\nCut potatoes into 1-inch cubes, carrots into thin slices and dice the onion.\n3.\nMelt butter in a stock pot.\nAdd a splash of olive oil to prevent the butter from burning.\nAdd onion and saute just until translucent, about 5 minutes.\n4.\nAdd squash, potatoes and carrots and simmer approximately 5 minutes, stirring occasionally.\n5.\nIncorporate broth into pot.', 'Preheat oven to 400 degrees.\nSplit the squash in half lengthwise and remove the seeds.\nScore the flesh of the squash, making 1/2-inch deep cuts through it one way and then the other in a checkerboard pattern.\nArrange the squash halves cut side up on a cookie sheet and place them in the oven for about 60 minutes, until the flesh is tender when pierced with a fork.\nMeanwhile, heat 4 tablespoons of the canola oil in a large skillet.']"
Is a Core an anatomical part of a tomato?,"No. 

The context refers to scooping out ""pulp"" and ""seeds"", indicating the core is not a distinct part used in the recipe.","['You can also make your own tomato puree if preferred .', 'Preheat oven to 375 degrees F (190 degree C).\nCut the fresh tomatoes crosswise in half and scoop out the pulp; set aside.\nInvert the tomato shells on paper towels to drain.\nIn a small saucepan, bring the broth and sun-dried tomatoes to a boil.\nRemove the saucepan from heat and stir in the couscous.\nCover and let stand for 5 minutes.\nStir in the cheese, basil, mint and pepper.\nThen gently stir in the tomato pulp.\nPlace the tomato shells in an 11x7 inch baking dish.', 'Drop tomatoes into boiling water for 2 minutes., then carefully peel off the skins.\nRemove seeds and soft insides and cut into small pieces.\nPlace the pieces.\nin a frying pan with a little salt.\nCook over low heat, meanwhile mashing into a pulp.\nAdd in butter and while it browns, break the Large eggs into a shallow dish.\nLightly salt and pepper them, and gently ease into pan.\nWhen cooked to your taste, serve with the sauce in that they were cooked, and garnish with parsley.']"
